"","chr","start","end","length","abs_summit","pileup","-log10(pvalue)","fold_enrichment","-log10(qvalue)","name"
"62816","chr16",75045290,75045370,81,75045315,5,3.61894,3.25895,1.69775,"Ind1_75DA24h_dedup_peak_62816"
"62817","chr16",75062225,75062338,114,75062285,11,10.72454,7.0029,8.19838,"Ind1_75DA24h_dedup_peak_62817"
"62818","chr16",75062492,75062697,206,75062652,8,7.15678,5.25217,4.85674,"Ind1_75DA24h_dedup_peak_62818"
"62819","chr16",75074193,75074318,126,75074237,7,5.12573,4.08797,3.00202,"Ind1_75DA24h_dedup_peak_62819"
"62820","chr16",75075436,75075526,91,75075452,10,7.08734,4.92482,4.81137,"Ind1_75DA24h_dedup_peak_62820"
"62821","chr16",75078963,75079175,213,75079064,11,7.63144,5.09134,5.3049,"Ind1_75DA24h_dedup_peak_62821"
"62822","chr16",75080349,75080516,168,75080443,13,10.35226,6.3855,7.85604,"Ind1_75DA24h_dedup_peak_62822"
"62823","chr16",75086392,75086522,131,75086466,8,5.16698,3.99596,3.04047,"Ind1_75DA24h_dedup_peak_62823"
"62824","chr16",75091760,75091870,111,75091808,16,10.64511,5.89454,8.13491,"Ind1_75DA24h_dedup_peak_62824"
"62825","chr16",75104997,75105076,80,75105020,9,4.13304,3.20946,2.11932,"Ind1_75DA24h_dedup_peak_62825"
"62826","chr16",75110966,75111515,550,75111109,31,15.66554,5.52815,12.90633,"Ind1_75DA24h_dedup_peak_62826"
"62827","chr16",75113975,75114088,114,75113992,19,7.09273,3.60162,4.81645,"Ind1_75DA24h_dedup_peak_62827"
"62828","chr16",75114600,75114726,127,75114689,18,7.22625,3.77194,4.92219,"Ind1_75DA24h_dedup_peak_62828"
"62829","chr16",75148351,75149141,791,75148501,41,38.34423,13.46358,34.81097,"Ind1_75DA24h_dedup_peak_62829"
"62830","chr16",75199456,75199546,91,75199475,10,7.54196,5.21271,5.22055,"Ind1_75DA24h_dedup_peak_62830"
"62831","chr16",75205339,75205446,108,75205356,11,4.9814,3.47602,2.88296,"Ind1_75DA24h_dedup_peak_62831"
"62832","chr16",75209262,75209373,112,75209324,12,5.77721,3.80275,3.60853,"Ind1_75DA24h_dedup_peak_62832"
"62833","chr16",75223063,75223270,208,75223236,16,7.14321,3.98394,4.85674,"Ind1_75DA24h_dedup_peak_62833"
"62834","chr16",75229508,75229884,377,75229710,25,12.78411,5.27114,10.15743,"Ind1_75DA24h_dedup_peak_62834"
"62835","chr16",75235666,75235755,90,75235707,28,8.98947,3.50319,6.5742,"Ind1_75DA24h_dedup_peak_62835"
"62836","chr16",75235837,75236233,397,75236131,35,13.2862,4.25277,10.6289,"Ind1_75DA24h_dedup_peak_62836"
"62837","chr16",75238687,75238871,185,75238731,39,12.98671,3.85394,10.35123,"Ind1_75DA24h_dedup_peak_62837"
"62838","chr16",75245232,75245513,282,75245319,34,11.11079,3.69856,8.56752,"Ind1_75DA24h_dedup_peak_62838"
"62839","chr16",75250048,75250189,142,75250097,27,7.03737,2.95768,4.76442,"Ind1_75DA24h_dedup_peak_62839"
"62840","chr16",75251610,75251701,92,75251616,27,8.07242,3.28163,5.7217,"Ind1_75DA24h_dedup_peak_62840"
"62841","chr16",75251813,75251919,107,75251878,26,7.55273,3.18255,5.23084,"Ind1_75DA24h_dedup_peak_62841"
"62842","chr16",75254511,75254708,198,75254635,25,7.92153,3.37881,5.57914,"Ind1_75DA24h_dedup_peak_62842"
"62843","chr16",75256231,75256361,131,75256264,17,5.11547,2.9352,2.99249,"Ind1_75DA24h_dedup_peak_62843"
"62844","chr16",75264034,75264126,93,75264072,41,19.3869,5.48473,16.47289,"Ind1_75DA24h_dedup_peak_62844"
"62845","chr16",75266047,75266229,183,75266154,42,20.1455,5.59892,17.20504,"Ind1_75DA24h_dedup_peak_62845"
"62846","chr16",75267960,75268187,228,75268030,43,22.9805,6.36758,19.93563,"Ind1_75DA24h_dedup_peak_62846"
"62847","chr16",75273543,75273797,255,75273684,10,7.41264,5.13091,5.09836,"Ind1_75DA24h_dedup_peak_62847"
"62848","chr16",75288852,75288952,101,75288914,9,5.41824,4.01965,3.27424,"Ind1_75DA24h_dedup_peak_62848"
"62849","chr16",75289224,75289445,222,75289341,43,47.79242,17.87446,44.00271,"Ind1_75DA24h_dedup_peak_62849"
"62850","chr16",75304615,75304874,260,75304750,44,32.98996,9.96106,29.61409,"Ind1_75DA24h_dedup_peak_62850"
"62851","chr16",75305364,75305794,431,75305618,87,87.82611,19.52789,83.25528,"Ind1_75DA24h_dedup_peak_62851"
"62852","chr16",75317279,75317380,102,75317343,7,6.05234,4.6686,3.8397,"Ind1_75DA24h_dedup_peak_62852"
"62853","chr16",75319971,75320056,86,75319976,6,4.85545,3.99688,2.78354,"Ind1_75DA24h_dedup_peak_62853"
"62854","chr16",75320598,75320712,115,75320672,10,9.24294,6.26743,6.81465,"Ind1_75DA24h_dedup_peak_62854"
"62855","chr16",75322909,75322986,78,75322928,7,6.05234,4.6686,3.8397,"Ind1_75DA24h_dedup_peak_62855"
"62856","chr16",75376613,75376832,220,75376748,9,8.3063,5.83575,5.92567,"Ind1_75DA24h_dedup_peak_62856"
"62857","chr16",75378135,75378287,153,75378212,8,7.15678,5.25217,4.85674,"Ind1_75DA24h_dedup_peak_62857"
"62858","chr16",75392918,75393164,247,75393105,10,9.49672,6.41932,7.04127,"Ind1_75DA24h_dedup_peak_62858"
"62859","chr16",75405131,75405206,76,75405161,7,6.05234,4.6686,3.8397,"Ind1_75DA24h_dedup_peak_62859"
"62860","chr16",75421098,75421208,111,75421130,9,8.3063,5.83575,5.92567,"Ind1_75DA24h_dedup_peak_62860"
"62861","chr16",75432890,75433879,990,75433500,39,35.67265,12.77653,32.21598,"Ind1_75DA24h_dedup_peak_62861"
"62862","chr16",75433969,75434185,217,75434039,25,18.95361,8.30475,16.05468,"Ind1_75DA24h_dedup_peak_62862"
"62863","chr16",75463832,75463946,115,75463911,13,5.44727,3.48871,3.30121,"Ind1_75DA24h_dedup_peak_62863"
"62864","chr16",75464022,75465034,1013,75464792,65,62.85633,16.6484,58.71115,"Ind1_75DA24h_dedup_peak_62864"
"62865","chr16",75471822,75472040,219,75471886,13,13.28104,8.17005,10.62387,"Ind1_75DA24h_dedup_peak_62865"
"62866","chr16",75478738,75479696,959,75479044,23,13.31443,5.8659,10.6559,"Ind1_75DA24h_dedup_peak_62866"
"62867","chr16",75483387,75483481,95,75483404,14,6.35285,3.84537,4.1219,"Ind1_75DA24h_dedup_peak_62867"
"62868","chr16",75495185,75495476,292,75495404,18,15.38427,8.21768,12.63601,"Ind1_75DA24h_dedup_peak_62868"
"62869","chr16",75499082,75499227,146,75499143,20,17.70135,9.03886,14.85269,"Ind1_75DA24h_dedup_peak_62869"
"62870","chr16",75509461,75509984,524,75509509,20,19.91398,10.37421,16.98149,"Ind1_75DA24h_dedup_peak_62870"
"62871","chr16",75516529,75516637,109,75516551,14,6.06613,3.69318,3.85273,"Ind1_75DA24h_dedup_peak_62871"
"62872","chr16",75516949,75517602,654,75517465,79,81.45614,19.76976,76.97372,"Ind1_75DA24h_dedup_peak_62872"
"62873","chr16",75526151,75526225,75,75526175,14,8.36994,4.97536,5.9861,"Ind1_75DA24h_dedup_peak_62873"
"62874","chr16",75529267,75530278,1012,75529799,19,12.47882,6.26851,9.86512,"Ind1_75DA24h_dedup_peak_62874"
"62875","chr16",75535549,75535641,93,75535620,6,4.07481,3.49682,2.06556,"Ind1_75DA24h_dedup_peak_62875"
"62876","chr16",75539337,75539462,126,75539429,10,8.42081,5.76409,6.03456,"Ind1_75DA24h_dedup_peak_62876"
"62877","chr16",75550218,75550346,129,75550267,6,4.99812,4.08502,2.88296,"Ind1_75DA24h_dedup_peak_62877"
"62878","chr16",75555232,75555562,331,75555281,47,41.65367,13.02937,38.02751,"Ind1_75DA24h_dedup_peak_62878"
"62879","chr16",75555820,75556464,645,75556324,35,27.88746,10.07884,24.67303,"Ind1_75DA24h_dedup_peak_62879"
"62880","chr16",75565054,75565509,456,75565198,51,47.14513,14.30383,43.37194,"Ind1_75DA24h_dedup_peak_62880"
"62881","chr16",75565883,75566719,837,75566028,16,8.50006,4.69072,6.10964,"Ind1_75DA24h_dedup_peak_62881"
"62882","chr16",75566943,75567062,120,75567045,10,3.86084,2.93819,1.91607,"Ind1_75DA24h_dedup_peak_62882"
"62883","chr16",75578871,75578975,105,75578923,5,4.00056,3.50145,1.99732,"Ind1_75DA24h_dedup_peak_62883"
"62884","chr16",75590991,75591114,124,75591021,7,5.3402,4.22517,3.20166,"Ind1_75DA24h_dedup_peak_62884"
"62885","chr16",75594147,75594284,138,75594228,12,11.63152,7.37555,9.06493,"Ind1_75DA24h_dedup_peak_62885"
"62886","chr16",75614485,75614799,315,75614626,31,37.13818,16.76825,33.6386,"Ind1_75DA24h_dedup_peak_62886"
"62887","chr16",75622863,75623099,237,75622987,14,8.835,5.24869,6.42759,"Ind1_75DA24h_dedup_peak_62887"
"62888","chr16",75623226,75623400,175,75623329,23,17.60039,8.11144,14.75562,"Ind1_75DA24h_dedup_peak_62888"
"62889","chr16",75624812,75625166,355,75625086,25,19.7326,8.73223,16.8066,"Ind1_75DA24h_dedup_peak_62889"
"62890","chr16",75627935,75628059,125,75627958,10,5.40962,3.86928,3.26624,"Ind1_75DA24h_dedup_peak_62890"
"62891","chr16",75647609,75648623,1015,75647775,66,61.95778,15.89636,57.83259,"Ind1_75DA24h_dedup_peak_62891"
"62892","chr16",75815759,75815844,86,75815782,8,7.15678,5.25217,4.85674,"Ind1_75DA24h_dedup_peak_62892"
"62893","chr16",75820814,75820893,80,75820826,6,4.99812,4.08502,2.88296,"Ind1_75DA24h_dedup_peak_62893"
"62894","chr16",75868781,75868919,139,75868839,14,14.60504,8.75362,11.8868,"Ind1_75DA24h_dedup_peak_62894"
"62895","chr16",75933580,75933660,81,75933619,10,9.49672,6.41932,7.04127,"Ind1_75DA24h_dedup_peak_62895"
"62896","chr16",76118465,76118611,147,76118514,10,9.49672,6.41932,7.04127,"Ind1_75DA24h_dedup_peak_62896"
"62897","chr16",76194771,76194908,138,76194828,7,6.05234,4.6686,3.8397,"Ind1_75DA24h_dedup_peak_62897"
"62898","chr16",76335303,76335462,160,76335339,15,15.9569,9.3372,13.17909,"Ind1_75DA24h_dedup_peak_62898"
"62899","chr16",76345185,76345331,147,76345272,26,32.29279,15.75652,28.93707,"Ind1_75DA24h_dedup_peak_62899"
"62900","chr16",76375804,76375902,99,76375838,7,6.05234,4.6686,3.8397,"Ind1_75DA24h_dedup_peak_62900"
"62901","chr16",76653519,76653655,137,76653599,8,7.15678,5.25217,4.85674,"Ind1_75DA24h_dedup_peak_62901"
"62902","chr16",76787471,76787657,187,76787581,6,4.99812,4.08502,2.88296,"Ind1_75DA24h_dedup_peak_62902"
"62903","chr16",76805148,76805473,326,76805359,22,26.08018,13.42222,22.92535,"Ind1_75DA24h_dedup_peak_62903"
"62904","chr16",76911000,76911084,85,76911033,8,7.15678,5.25217,4.85674,"Ind1_75DA24h_dedup_peak_62904"
"62905","chr16",76926752,76926882,131,76926819,10,9.49672,6.41932,7.04127,"Ind1_75DA24h_dedup_peak_62905"
"62906","chr16",76946996,76947233,238,76947078,31,40.41049,18.6744,36.81828,"Ind1_75DA24h_dedup_peak_62906"
"62907","chr16",77009524,77009761,238,77009672,36,48.12843,21.17155,44.32993,"Ind1_75DA24h_dedup_peak_62907"
"62908","chr16",77021052,77021205,154,77021075,7,6.05234,4.6686,3.8397,"Ind1_75DA24h_dedup_peak_62908"
"62909","chr16",77037662,77037743,82,77037665,5,4.00056,3.50145,1.99732,"Ind1_75DA24h_dedup_peak_62909"
"62910","chr16",77090210,77090384,175,77090288,22,26.08018,13.42222,22.92535,"Ind1_75DA24h_dedup_peak_62910"
"62911","chr16",77117851,77117933,83,77117904,10,9.49672,6.41932,7.04127,"Ind1_75DA24h_dedup_peak_62911"
"62912","chr16",77143487,77143608,122,77143562,10,9.49672,6.41932,7.04127,"Ind1_75DA24h_dedup_peak_62912"
"62913","chr16",77190449,77191225,777,77190760,89,80.87976,16.20729,76.4063,"Ind1_75DA24h_dedup_peak_62913"
"62914","chr16",77212114,77213222,1109,77213028,46,33.73212,9.77301,30.3342,"Ind1_75DA24h_dedup_peak_62914"
"62915","chr16",77213744,77214064,321,77213974,58,47.66438,12.33536,43.87753,"Ind1_75DA24h_dedup_peak_62915"
"62916","chr16",77224210,77224289,80,77224244,5,4.00056,3.50145,1.99732,"Ind1_75DA24h_dedup_peak_62916"
"62917","chr16",77236125,77236441,317,77236213,29,33.01043,15.09913,29.63407,"Ind1_75DA24h_dedup_peak_62917"
"62918","chr16",77288151,77288564,414,77288362,30,25.83237,10.5573,22.68817,"Ind1_75DA24h_dedup_peak_62918"
"62919","chr16",77289034,77289168,135,77289061,12,6.89731,4.46133,4.63299,"Ind1_75DA24h_dedup_peak_62919"
"62920","chr16",77289339,77289785,447,77289562,39,37.47747,13.74481,33.96835,"Ind1_75DA24h_dedup_peak_62920"
"62921","chr16",77298523,77299177,655,77298926,45,59.17956,23.59594,55.11449,"Ind1_75DA24h_dedup_peak_62921"
"62922","chr16",77308270,77308572,303,77308391,37,49.04537,21.2884,45.22316,"Ind1_75DA24h_dedup_peak_62922"
"62923","chr16",77359262,77359349,88,77359313,9,8.3063,5.83575,5.92567,"Ind1_75DA24h_dedup_peak_62923"
"62924","chr16",77434566,77435193,628,77434697,10,9.49672,6.41932,7.04127,"Ind1_75DA24h_dedup_peak_62924"
"62925","chr16",77457129,77457256,128,77457170,10,9.49672,6.41932,7.04127,"Ind1_75DA24h_dedup_peak_62925"
"62926","chr16",77550020,77550277,258,77550085,7,6.05234,4.6686,3.8397,"Ind1_75DA24h_dedup_peak_62926"
"62927","chr16",77556262,77556565,304,77556405,13,13.28104,8.17005,10.62387,"Ind1_75DA24h_dedup_peak_62927"
"62928","chr16",77565028,77565293,266,77565177,26,29.73248,14.25994,26.45885,"Ind1_75DA24h_dedup_peak_62928"
"62929","chr16",77566861,77567024,164,77566956,7,5.48819,4.31896,3.33927,"Ind1_75DA24h_dedup_peak_62929"
"62930","chr16",77584322,77584463,142,77584442,6,4.73492,3.92155,2.67276,"Ind1_75DA24h_dedup_peak_62930"
"62931","chr16",77585923,77586174,252,77585987,15,15.45061,9.03926,12.6996,"Ind1_75DA24h_dedup_peak_62931"
"62932","chr16",77613239,77613337,99,77613289,8,7.15678,5.25217,4.85674,"Ind1_75DA24h_dedup_peak_62932"
"62933","chr16",77638047,77638273,227,77638155,9,8.3063,5.83575,5.92567,"Ind1_75DA24h_dedup_peak_62933"
"62934","chr16",77660280,77660384,105,77660310,5,4.00056,3.50145,1.99732,"Ind1_75DA24h_dedup_peak_62934"
"62935","chr16",77675897,77675992,96,77675945,10,9.49672,6.41932,7.04127,"Ind1_75DA24h_dedup_peak_62935"
"62936","chr16",77696232,77696450,219,77696327,20,23.0817,12.25507,20.02968,"Ind1_75DA24h_dedup_peak_62936"
"62937","chr16",77722265,77722874,610,77722487,53,55.62594,17.8229,51.6423,"Ind1_75DA24h_dedup_peak_62937"
"62938","chr16",77722951,77723120,170,77723034,11,5.80781,3.96554,3.63708,"Ind1_75DA24h_dedup_peak_62938"
"62939","chr16",77760934,77761076,143,77760948,9,8.3063,5.83575,5.92567,"Ind1_75DA24h_dedup_peak_62939"
"62940","chr16",77776074,77776151,78,77776118,12,9.97641,6.36337,7.49841,"Ind1_75DA24h_dedup_peak_62940"
"62941","chr16",77780393,77780741,349,77780641,45,49.5345,17.97714,45.70002,"Ind1_75DA24h_dedup_peak_62941"
"62942","chr16",77788224,77788919,696,77788528,21,17.73842,8.76421,14.88858,"Ind1_75DA24h_dedup_peak_62942"
"62943","chr16",77794705,77794815,111,77794773,11,10.72454,7.0029,8.19838,"Ind1_75DA24h_dedup_peak_62943"
"62944","chr16",77833917,77834973,1057,77834045,30,27.64863,11.57397,24.44174,"Ind1_75DA24h_dedup_peak_62944"
"62945","chr16",77840748,77840848,101,77840789,17,14.94315,8.22395,12.21193,"Ind1_75DA24h_dedup_peak_62945"
"62946","chr16",77844955,77845177,223,77845120,12,9.81066,6.26028,7.34058,"Ind1_75DA24h_dedup_peak_62946"
"62947","chr16",77851975,77852138,164,77852079,5,4.00056,3.50145,1.99732,"Ind1_75DA24h_dedup_peak_62947"
"62948","chr16",77877795,77878084,290,77877929,26,28.8214,13.71827,25.57768,"Ind1_75DA24h_dedup_peak_62948"
"62949","chr16",77890163,77890263,101,77890218,7,6.05234,4.6686,3.8397,"Ind1_75DA24h_dedup_peak_62949"
"62950","chr16",77896719,77896807,89,77896764,9,8.28277,5.82166,5.92,"Ind1_75DA24h_dedup_peak_62950"
"62951","chr16",77969241,77969364,124,77969278,5,3.6602,3.28564,1.735,"Ind1_75DA24h_dedup_peak_62951"
"62952","chr16",77971546,77971782,237,77971703,15,15.04519,8.79772,12.30996,"Ind1_75DA24h_dedup_peak_62952"
"62953","chr16",77993336,77993516,181,77993439,10,9.49672,6.41932,7.04127,"Ind1_75DA24h_dedup_peak_62953"
"62954","chr16",78002984,78003252,269,78003045,19,20.93338,11.27526,17.96122,"Ind1_75DA24h_dedup_peak_62954"
"62955","chr16",78045842,78046295,454,78046040,37,39.36016,15.60289,35.79793,"Ind1_75DA24h_dedup_peak_62955"
"62956","chr16",78099312,78099976,665,78099482,47,43.22762,13.7995,39.55843,"Ind1_75DA24h_dedup_peak_62956"
"62957","chr16",78106791,78106970,180,78106914,17,16.80941,9.35881,14.00001,"Ind1_75DA24h_dedup_peak_62957"
"62958","chr16",78111579,78111698,120,78111640,10,9.49672,6.41932,7.04127,"Ind1_75DA24h_dedup_peak_62958"
"62959","chr16",78178067,78178162,96,78178130,8,7.15678,5.25217,4.85674,"Ind1_75DA24h_dedup_peak_62959"
"62960","chr16",78235308,78235426,119,78235352,7,6.05234,4.6686,3.8397,"Ind1_75DA24h_dedup_peak_62960"
"62961","chr16",78244640,78244784,145,78244700,14,12.96198,7.76881,10.32757,"Ind1_75DA24h_dedup_peak_62961"
"62962","chr16",78249181,78249375,195,78249211,7,5.88751,4.56786,3.71103,"Ind1_75DA24h_dedup_peak_62962"
"62963","chr16",78299018,78299300,283,78299210,20,22.36773,11.83902,19.34321,"Ind1_75DA24h_dedup_peak_62963"
"62964","chr16",78389323,78389698,376,78389521,24,25.0579,12.17045,21.93861,"Ind1_75DA24h_dedup_peak_62964"
"62965","chr16",78444120,78444270,151,78444208,8,7.15678,5.25217,4.85674,"Ind1_75DA24h_dedup_peak_62965"
"62966","chr16",78455970,78456073,104,78456038,8,7.15678,5.25217,4.85674,"Ind1_75DA24h_dedup_peak_62966"
"62967","chr16",78460201,78460322,122,78460277,7,5.80929,4.51963,3.63818,"Ind1_75DA24h_dedup_peak_62967"
"62968","chr16",78460480,78460695,216,78460561,19,21.05556,11.347,18.07935,"Ind1_75DA24h_dedup_peak_62968"
"62969","chr16",78472205,78472328,124,78472281,18,20.16388,11.08792,17.21802,"Ind1_75DA24h_dedup_peak_62969"
"62970","chr16",78562349,78562544,196,78562361,9,6.56846,4.75567,4.32434,"Ind1_75DA24h_dedup_peak_62970"
"62971","chr16",78563927,78564223,297,78564121,40,47.72936,19.19121,43.94104,"Ind1_75DA24h_dedup_peak_62971"
"62972","chr16",78571664,78571810,147,78571741,7,6.05234,4.6686,3.8397,"Ind1_75DA24h_dedup_peak_62972"
"62973","chr16",78572089,78572303,215,78572198,10,9.49672,6.41932,7.04127,"Ind1_75DA24h_dedup_peak_62973"
"62974","chr16",78591613,78591855,243,78591750,15,15.81516,9.25424,13.0499,"Ind1_75DA24h_dedup_peak_62974"
"62975","chr16",78605578,78605836,259,78605746,10,9.11199,6.18835,6.6904,"Ind1_75DA24h_dedup_peak_62975"
"62976","chr16",78618105,78618180,76,78618124,8,7.15678,5.25217,4.85674,"Ind1_75DA24h_dedup_peak_62976"
"62977","chr16",78629272,78629510,239,78629363,26,31.87514,15.51589,28.53384,"Ind1_75DA24h_dedup_peak_62977"
"62978","chr16",78633679,78633795,117,78633720,6,4.09478,3.50992,2.08392,"Ind1_75DA24h_dedup_peak_62978"
"62979","chr16",78634394,78634479,86,78634448,6,4.8692,4.00543,2.79616,"Ind1_75DA24h_dedup_peak_62979"
"62980","chr16",78638531,78638717,187,78638695,10,9.49672,6.41932,7.04127,"Ind1_75DA24h_dedup_peak_62980"
"62981","chr16",78684076,78684649,574,78684491,26,25.40101,11.67776,22.271,"Ind1_75DA24h_dedup_peak_62981"
"62982","chr16",78685056,78685223,168,78685184,13,9.83509,6.06494,7.36379,"Ind1_75DA24h_dedup_peak_62982"
"62983","chr16",78735696,78735835,140,78735809,7,6.05234,4.6686,3.8397,"Ind1_75DA24h_dedup_peak_62983"
"62984","chr16",78743140,78743221,82,78743146,6,4.99812,4.08502,2.88296,"Ind1_75DA24h_dedup_peak_62984"
"62985","chr16",78760674,78760811,138,78760737,9,8.3063,5.83575,5.92567,"Ind1_75DA24h_dedup_peak_62985"
"62986","chr16",78773503,78773615,113,78773559,8,7.15678,5.25217,4.85674,"Ind1_75DA24h_dedup_peak_62986"
"62987","chr16",78794628,78794784,157,78794750,9,8.3063,5.83575,5.92567,"Ind1_75DA24h_dedup_peak_62987"
"62988","chr16",78925130,78925258,129,78925227,6,4.99812,4.08502,2.88296,"Ind1_75DA24h_dedup_peak_62988"
"62989","chr16",78968040,78968122,83,78968095,13,13.28104,8.17005,10.62387,"Ind1_75DA24h_dedup_peak_62989"
"62990","chr16",78973159,78973325,167,78973230,10,9.49672,6.41932,7.04127,"Ind1_75DA24h_dedup_peak_62990"
"62991","chr16",78985304,78985419,116,78985340,6,4.55837,3.80985,2.51064,"Ind1_75DA24h_dedup_peak_62991"
"62992","chr16",78986052,78986452,401,78986371,9,7.38405,5.27105,5.07126,"Ind1_75DA24h_dedup_peak_62992"
"62993","chr16",78993390,78993645,256,78993541,41,48.55416,19.22205,44.74471,"Ind1_75DA24h_dedup_peak_62993"
"62994","chr16",79104694,79105037,344,79104860,15,15.9569,9.3372,13.17909,"Ind1_75DA24h_dedup_peak_62994"
"62995","chr16",79114405,79114512,108,79114442,6,4.99812,4.08502,2.88296,"Ind1_75DA24h_dedup_peak_62995"
"62996","chr16",79169311,79169448,138,79169381,12,7.32838,4.7218,5.01868,"Ind1_75DA24h_dedup_peak_62996"
"62997","chr16",79170820,79171240,421,79171099,34,31.88493,12.52547,28.54334,"Ind1_75DA24h_dedup_peak_62997"
"62998","chr16",79171947,79172043,97,79172003,9,4.70886,3.56915,2.64893,"Ind1_75DA24h_dedup_peak_62998"
"62999","chr16",79172463,79172592,130,79172495,14,9.03604,5.36806,6.61836,"Ind1_75DA24h_dedup_peak_62999"
"63000","chr16",79182792,79182995,204,79182807,10,8.26038,5.66423,5.89894,"Ind1_75DA24h_dedup_peak_63000"
"63001","chr16",79186222,79186533,312,79186298,20,17.53358,8.93819,14.6912,"Ind1_75DA24h_dedup_peak_63001"
"63002","chr16",79187924,79188350,427,79188005,13,7.8181,4.83553,5.48145,"Ind1_75DA24h_dedup_peak_63002"
"63003","chr16",79191822,79192271,450,79192110,34,35.35537,14.50466,31.90903,"Ind1_75DA24h_dedup_peak_63003"
"63004","chr16",79261600,79261725,126,79261638,8,7.15678,5.25217,4.85674,"Ind1_75DA24h_dedup_peak_63004"
"63005","chr16",79267675,79267815,141,79267706,6,4.99812,4.08502,2.88296,"Ind1_75DA24h_dedup_peak_63005"
"63006","chr16",79312556,79312889,334,79312626,25,28.29742,13.75896,25.07013,"Ind1_75DA24h_dedup_peak_63006"
"63007","chr16",79355214,79355367,154,79355324,9,8.13752,5.73431,5.78296,"Ind1_75DA24h_dedup_peak_63007"
"63008","chr16",79356046,79356171,126,79356048,6,4.99812,4.08502,2.88296,"Ind1_75DA24h_dedup_peak_63008"
"63009","chr16",79478944,79479048,105,79479012,5,3.75621,3.34731,1.8217,"Ind1_75DA24h_dedup_peak_63009"
"63010","chr16",79479198,79479317,120,79479199,6,4.60754,3.84111,2.5559,"Ind1_75DA24h_dedup_peak_63010"
"63011","chr16",79519877,79519963,87,79519920,7,6.05234,4.6686,3.8397,"Ind1_75DA24h_dedup_peak_63011"
"63012","chr16",79530896,79531035,140,79530987,6,4.99812,4.08502,2.88296,"Ind1_75DA24h_dedup_peak_63012"
"63013","chr16",79532845,79533186,342,79533044,14,14.2534,8.5465,11.55718,"Ind1_75DA24h_dedup_peak_63013"
"63014","chr16",79547196,79547298,103,79547261,7,6.05234,4.6686,3.8397,"Ind1_75DA24h_dedup_peak_63014"
"63015","chr16",79598908,79599106,199,79598993,15,4.76537,2.94271,2.70078,"Ind1_75DA24h_dedup_peak_63015"
"63016","chr16",79599569,79600039,471,79599728,25,11.65442,4.79178,9.08702,"Ind1_75DA24h_dedup_peak_63016"
"63017","chr16",79600260,79600996,737,79600815,44,28.9756,8.32789,25.72721,"Ind1_75DA24h_dedup_peak_63017"
"63018","chr16",79601133,79601701,569,79601628,32,17.56693,6.11558,14.72325,"Ind1_75DA24h_dedup_peak_63018"
"63019","chr16",79607707,79607828,122,79607785,16,17.33496,9.92077,14.49963,"Ind1_75DA24h_dedup_peak_63019"
"63020","chr16",79613138,79613323,186,79613180,9,8.3063,5.83575,5.92567,"Ind1_75DA24h_dedup_peak_63020"
"63021","chr16",79628569,79628664,96,79628627,7,6.05234,4.6686,3.8397,"Ind1_75DA24h_dedup_peak_63021"
"63022","chr16",79632415,79632539,125,79632437,8,7.15678,5.25217,4.85674,"Ind1_75DA24h_dedup_peak_63022"
"63023","chr16",79639881,79640176,296,79640069,14,14.60504,8.75362,11.8868,"Ind1_75DA24h_dedup_peak_63023"
"63024","chr16",79649041,79649150,110,79649112,10,8.60677,5.87925,6.21095,"Ind1_75DA24h_dedup_peak_63024"
"63025","chr16",79651375,79651656,282,79651554,15,13.15734,7.64988,10.5147,"Ind1_75DA24h_dedup_peak_63025"
"63026","chr16",79653910,79653994,85,79653946,12,7.10242,4.58485,4.8253,"Ind1_75DA24h_dedup_peak_63026"
"63027","chr16",79658263,79658705,443,79658488,32,30.84547,12.67445,27.53544,"Ind1_75DA24h_dedup_peak_63027"
"63028","chr16",79698357,79698524,168,79698403,7,6.05234,4.6686,3.8397,"Ind1_75DA24h_dedup_peak_63028"
"63029","chr16",79716722,79716952,231,79716796,12,11.98682,7.58647,9.39389,"Ind1_75DA24h_dedup_peak_63029"
"63030","chr16",79722748,79723200,453,79723040,23,23.7532,11.72631,20.67933,"Ind1_75DA24h_dedup_peak_63030"
"63031","chr16",79759051,79759305,255,79759176,17,18.73772,10.50435,15.84625,"Ind1_75DA24h_dedup_peak_63031"
"63032","chr16",79764626,79764705,80,79764674,7,6.05234,4.6686,3.8397,"Ind1_75DA24h_dedup_peak_63032"
"63033","chr16",79770210,79770550,341,79770482,22,22.35796,11.21723,19.33376,"Ind1_75DA24h_dedup_peak_63033"
"63034","chr16",79770653,79770751,99,79770709,18,17.02903,9.216,14.21125,"Ind1_75DA24h_dedup_peak_63034"
"63035","chr16",79786714,79786796,83,79786748,7,6.05234,4.6686,3.8397,"Ind1_75DA24h_dedup_peak_63035"
"63036","chr16",79801620,79801901,282,79801860,11,10.72454,7.0029,8.19838,"Ind1_75DA24h_dedup_peak_63036"
"63037","chr16",79810523,79810777,255,79810624,13,13.28104,8.17005,10.62387,"Ind1_75DA24h_dedup_peak_63037"
"63038","chr16",79811038,79811148,111,79811120,6,4.99812,4.08502,2.88296,"Ind1_75DA24h_dedup_peak_63038"
"63039","chr16",79837585,79837663,79,79837624,5,4.00056,3.50145,1.99732,"Ind1_75DA24h_dedup_peak_63039"
"63040","chr16",79875337,79875554,218,79875444,8,6.93394,5.117,4.6674,"Ind1_75DA24h_dedup_peak_63040"
