time,peak,med_24h_lfc
24 hours,chr13.95296466.95296797,-0.8049187156043524
24 hours,chr18.50849234.50849763,-0.6520229424477526
24 hours,chr9.133022337.133022797,-0.587014768995779
24 hours,chr1.215082082.215083000,0.9420068433856461
24 hours,chr20.33909433.33910084,0.7390435538221167
24 hours,chr9.104286837.104287213,0.8593056562469914
24 hours,chr13.79435414.79436024,0.6812016625542863
24 hours,chr15.87045860.87046135,0.9943361259237666
24 hours,chr6.131107025.131107702,0.43362307116672305
24 hours,chr13.77579779.77580117,-1.5866249187309176
24 hours,chr3.107525198.107525832,0.9434308890988568
24 hours,chr2.186309895.186310383,-0.9449032268833024
24 hours,chr12.110934273.110934770,0.22246707414641298
24 hours,chr3.171073722.171074010,1.3577752771920304
24 hours,chr19.37210219.37210966,-0.4157174822025671
24 hours,chr6.33621500.33622067,0.9107654251318952
24 hours,chr5.76953096.76954469,0.4517240936682092
24 hours,chr5.126982893.126983808,-1.003822141884187
24 hours,chrX.126164887.126166494,0.9463599262911195
24 hours,chr1.232046966.232047336,-1.9028854436834441
24 hours,chr12.6546110.6546353,-0.5978092746897823
24 hours,chr4.36137588.36138699,0.9169231183666855
24 hours,chr3.23981715.23982265,0.7899827354450824
24 hours,chr3.120135526.120135939,1.2458614150406355
24 hours,chr8.124527308.124527517,1.2418312415097963
24 hours,chr11.12077874.12078189,1.3779560583116728
24 hours,chr14.75097027.75097251,-1.2067263448360288
24 hours,chr2.95670127.95671068,0.9764021001403598
24 hours,chr3.175187704.175187886,-0.7235401699854047
24 hours,chr7.47846134.47846969,0.6591010991835429
24 hours,chr6.113495530.113495917,1.096836517921456
24 hours,chr5.1669531.1669681,-1.1029241304670094
24 hours,chr11.72856923.72857317,-1.051211139753843
24 hours,chr20.33933543.33933920,-0.6625116296953389
24 hours,chr2.165953096.165954312,-0.18470647231724246
24 hours,chr1.47892572.47892956,-1.698643667185621
24 hours,chr15.34794011.34794355,-0.7159002019827856
24 hours,chr1.9105114.9105853,1.160659390911412
24 hours,chr16.10256812.10257313,-0.23425231696850046
24 hours,chr10.23069990.23070472,1.6074369933312131
24 hours,chr11.27083862.27084225,-1.576675383224773
24 hours,chr12.92537502.92538164,-0.5730963864090999
24 hours,chr17.77088462.77089372,-0.2483950420673695
24 hours,chr1.29639938.29640560,1.0449421220540345
24 hours,chr15.91945728.91946361,-0.6221467079164009
24 hours,chr10.35327848.35328163,-1.5086118094521033
24 hours,chr6.168518814.168519219,0.4973114858159133
24 hours,chr9.111426957.111427502,1.5966186133293223
24 hours,chr3.57983557.57984358,0.7808557978355775
24 hours,chr1.111219402.111220069,-1.1493105116630122
24 hours,chr5.136058189.136058916,0.38905429836662675
24 hours,chr2.224983099.224983574,0.5509453419600563
24 hours,chr4.1760734.1761414,1.6958756938929056
24 hours,chr5.68734730.68735034,-0.8353378884547329
24 hours,chr17.48972202.48972886,0.267519162329398
24 hours,chr14.99793090.99793888,-0.28670721330256654
24 hours,chrX.13357681.13358319,0.774744441479581
24 hours,chr13.114200044.114201052,1.0485966136060627
24 hours,chr9.35448412.35449012,-0.7382983852462397
24 hours,chr16.88940275.88940550,0.8196588993737234
24 hours,chr11.105046987.105047658,1.306197847314168
24 hours,chr1.41418933.41419218,-0.7974093410039971
24 hours,chr11.16846583.16847464,0.5880691631744208
24 hours,chr5.111948416.111948902,0.9011749446872843
24 hours,chr9.129495749.129497230,-0.30882986855804884
24 hours,chr9.116382945.116383595,0.9214848536600627
24 hours,chr3.45798128.45798380,-0.76214048747245
24 hours,chr7.112427836.112428432,-0.6650553881604133
24 hours,chr1.81539330.81539506,-1.2189472387976494
24 hours,chr11.117868167.117868570,0.5958887362445393
24 hours,chr1.25617612.25618533,0.7810288655775222
24 hours,chr2.210617848.210617991,-0.837879821970418
24 hours,chr3.72028530.72029074,-0.45754164587097
24 hours,chr1.65818075.65818258,-1.9471415995032455
24 hours,chr1.53898940.53899467,1.059216891784712
24 hours,chr11.130042062.130042389,1.341812384574797
24 hours,chr2.191382869.191383148,-0.320392972196239
24 hours,chr21.36958827.36959818,-0.8287198404728895
24 hours,chr17.68774158.68774997,0.8316200080260552
24 hours,chr7.129845092.129846464,0.43367133560135906
24 hours,chr4.16115754.16116470,-0.7278816396219676
24 hours,chr15.47184019.47185318,0.5225040808893788
24 hours,chr18.13797166.13797539,0.8087137530165871
24 hours,chr9.27395480.27396009,0.5446481155951992
24 hours,chr7.152617121.152617296,-1.3912271002351642
24 hours,chr20.57061426.57061615,-1.0009289440298061
24 hours,chr10.56594243.56594694,0.880305347175994
24 hours,chr20.1423784.1424049,-1.1098015551920113
24 hours,chr2.137842231.137842756,-0.49946699778464243
24 hours,chr3.45928946.45929504,-0.4895657039692245
24 hours,chr15.45871123.45871505,0.7550283561736166
24 hours,chr10.44668359.44668659,-2.2317908224418996
24 hours,chr14.39113871.39114741,-0.25357163962046014
24 hours,chr9.95098703.95098970,-1.0637810652347865
24 hours,chr11.72552535.72552832,1.5730445711470606
24 hours,chr3.176159790.176160346,-0.4740614094478235
24 hours,chr14.79483487.79484038,0.9298234665779601
24 hours,chr2.167955441.167955846,-0.969748317640214
24 hours,chr4.173538239.173539372,0.8588540889527465
24 hours,chr6.77015433.77015707,1.0959125654818669
24 hours,chr10.109895220.109896030,-0.30076963865350326
24 hours,chr19.518800.519310,0.39358672455080046
24 hours,chr19.10903601.10903872,0.6387243767891504
24 hours,chr8.18814007.18815010,0.6581283240799398
24 hours,chr15.101801030.101801571,-0.8974677036845629
24 hours,chr17.64927468.64927812,0.8971179552962163
24 hours,chr7.5388912.5389745,1.739141960126631
24 hours,chr1.197326188.197326563,-0.7795272931557942
24 hours,chr18.3256764.3257325,0.4373493488709177
24 hours,chr6.134253804.134254298,0.7995052736398386
24 hours,chr12.118060268.118062684,0.49739267300500467
24 hours,chr5.23321561.23322359,0.006749321431975874
24 hours,chr21.38308171.38308671,-0.6472023420331539
24 hours,chr3.124498633.124499262,1.2210952425979429
24 hours,chr2.60331160.60331522,-0.21905426896760893
24 hours,chr6.149755717.149756078,-0.9093780343683615
24 hours,chr18.5868324.5869027,-0.22188480889936546
24 hours,chr9.125297140.125297619,1.1938747982063884
24 hours,chr1.167465779.167466158,-0.5245612896990395
24 hours,chr1.58075076.58075884,-0.9517310035415154
24 hours,chr1.112219034.112219712,-0.19489298241140895
24 hours,chr14.90021950.90022090,0.7106088035488877
24 hours,chr14.35576201.35576581,0.23316761218134097
24 hours,chr17.50208725.50208985,0.3337429637016558
24 hours,chr2.19020778.19021377,0.8656524811584059
24 hours,chr11.113429461.113430066,-0.950452415363692
24 hours,chr7.22103672.22104142,1.0761343689810976
24 hours,chr16.11053957.11054600,-0.9925630629747692
24 hours,chr5.37043662.37043955,-1.0848711241523727
24 hours,chr16.83949493.83950284,2.0892249253309507
24 hours,chr14.34105870.34106665,0.9400499277731181
24 hours,chr2.190841866.190842232,1.0955480188354598
24 hours,chr2.72980308.72981346,0.7251372257730178
24 hours,chrX.115600855.115601320,-0.41297852931205137
24 hours,chr7.123190169.123190694,-0.6704673698650255
24 hours,chr5.72183691.72184679,-0.5468682535293228
24 hours,chr5.140829800.140830363,0.7714540118950408
24 hours,chr2.204695489.204695848,-0.9323792119764909
24 hours,chr12.23949663.23951241,0.469528700429787
24 hours,chr1.234501146.234501400,1.219696043373443
24 hours,chr17.16916002.16916306,-1.045307351560815
24 hours,chr4.73286966.73287210,-1.0337897052658482
24 hours,chr5.175823798.175823989,-1.0545812987206693
24 hours,chr1.17134078.17135122,-0.16315438044397945
24 hours,chr11.43581059.43581542,1.0502326271196198
24 hours,chr1.156815424.156815723,1.3064824663721508
24 hours,chrX.135529801.135530400,0.8927664925395076
24 hours,chr1.87618219.87618603,-0.7845382755969409
24 hours,chr10.120732711.120733177,1.5615946513436696
24 hours,chr16.12330695.12331322,-0.5630825633377429
24 hours,chr6.163438699.163439764,0.47841802166569103
24 hours,chr15.74443103.74443534,0.7049961296342041
24 hours,chr1.27391549.27392050,0.24105583426285104
24 hours,chr1.64138119.64139109,-0.2765085736440609
24 hours,chr1.36369097.36369305,-0.7704959841751433
24 hours,chr16.81616688.81617155,-0.7447787684089326
24 hours,chr5.108529372.108529704,1.2415228179391493
24 hours,chr4.4457762.4458079,1.3119034490490242
24 hours,chr4.129822625.129823684,0.6156259749459729
24 hours,chr7.130356026.130357015,0.4480622785763799
24 hours,chr3.122183640.122184903,0.9288149847697995
24 hours,chr8.58067434.58068199,0.6061624821866638
24 hours,chr22.25845957.25846691,0.2117211393722367
24 hours,chr17.63295407.63296008,0.428047653647887
24 hours,chr6.146113189.146113669,-0.3564972457761515
24 hours,chr14.95555093.95555524,-1.2628313093360237
24 hours,chr4.176517141.176517484,-1.3767644974792397
24 hours,chr1.152186906.152187254,1.0957969577460926
24 hours,chr3.59450980.59451604,-0.9254300619397082
24 hours,chr5.9431369.9432367,0.6411071057106983
24 hours,chr6.143677768.143678754,-0.4429185254904948
24 hours,chr6.110996189.110996484,0.3995647155508122
24 hours,chr17.79914829.79915409,-0.8145271198252784
24 hours,chr4.109077543.109077916,-0.7905189807190587
24 hours,chr20.35269074.35269919,-0.27618907207997845
24 hours,chr6.40962251.40962608,1.0061765341056046
24 hours,chr9.135086094.135086545,-0.22609966189024422
24 hours,chr1.150363588.150365053,-0.24138753589929252
24 hours,chr17.28763515.28764169,0.766783176927666
24 hours,chr8.73578973.73579441,1.79082079071304
24 hours,chr14.76918385.76919599,0.5630619559910013
24 hours,chr19.46009535.46010228,0.5597292826392948
24 hours,chr20.38156927.38157454,-0.7354724887122113
24 hours,chr2.180729126.180729540,1.235301430686801
24 hours,chr16.87822566.87822993,-0.7277572176590923
24 hours,chr14.64867260.64867498,1.1187332766640459
24 hours,chr8.102738688.102738840,1.2153648063618978
24 hours,chr3.69200504.69201104,0.5120698223787432
24 hours,chr20.4108544.4109089,-0.5084705776447542
24 hours,chr1.9929390.9929862,-1.0351250821202351
24 hours,chr17.2724123.2725049,0.4759952003942569
24 hours,chr7.36746178.36746799,-0.6665130992447486
24 hours,chr6.45643240.45643628,-0.16908230925267875
24 hours,chr4.113444323.113444598,-0.4076398413796547
24 hours,chr11.77789377.77790235,0.7628446492881806
24 hours,chr3.13548652.13549329,-0.1645127066494796
24 hours,chr10.104024324.104024666,0.12584704154410625
24 hours,chr1.12457065.12457382,0.8994268821082677
24 hours,chr1.200917334.200917837,-0.6347000058340098
24 hours,chr7.104011668.104012211,-1.1145743206000682
24 hours,chr10.24360447.24360797,-0.37263481080713645
24 hours,chr5.43396902.43397305,1.021253224157426
24 hours,chr2.131527584.131528182,0.5179644998448372
24 hours,chr7.158850176.158851023,-0.28235726079172396
24 hours,chr5.16721555.16721883,-0.5065675434957103
24 hours,chr12.113889073.113889408,-1.0000513584264927
24 hours,chr9.84862824.84863279,0.31227550347531285
24 hours,chr6.116570867.116571882,-0.24257680957496142
24 hours,chr2.205403011.205403738,0.47122130524360717
24 hours,chr3.112623322.112624007,0.7628307783013576
24 hours,chr4.83260646.83260948,-0.5661624473855513
24 hours,chr1.9531182.9531560,-0.9836358997030689
24 hours,chr12.88361540.88362100,1.3650800399867016
24 hours,chr4.148514027.148514490,1.1740073609090624
24 hours,chr11.65887906.65889303,-0.1803195968831135
24 hours,chr6.6467440.6467768,1.433135592814039
24 hours,chr1.3454051.3455050,-0.313983366913515
24 hours,chr3.198045920.198046455,0.7355395336340217
24 hours,chr17.841562.842059,1.664583644624258
24 hours,chr7.81447503.81447659,-0.24284056036989887
24 hours,chr1.44249498.44250948,-0.4680711297953257
24 hours,chr9.131652095.131652395,-1.2019007885371236
24 hours,chr15.89306103.89306429,-0.5288273687952905
24 hours,chr17.48490292.48490617,-0.6399577267369131
24 hours,chr7.85695568.85696009,0.9346605489347725
24 hours,chr2.39663603.39663814,0.6272040744001135
24 hours,chr4.94410723.94411022,0.6775550634847112
24 hours,chr9.99867636.99867952,1.1426844427942502
24 hours,chr3.11195710.11196781,0.7678921402729206
24 hours,chr12.2336219.2337266,0.42295998016205427
24 hours,chr6.132130853.132131246,1.2015152904881843
24 hours,chr15.74525998.74526346,1.6513614010322983
24 hours,chr2.98691286.98691608,1.109768640901291
24 hours,chr3.63970715.63971052,-1.0741189742698376
24 hours,chr21.44414063.44414384,0.9550954442060544
24 hours,chr13.43698744.43699146,1.0985750730682557
24 hours,chr9.6014434.6015944,0.33872780586226003
24 hours,chr16.6018909.6020438,1.0387810960205939
24 hours,chr11.45145657.45145964,-0.24970662597073146
24 hours,chr14.23647137.23647571,0.4739132708522511
24 hours,chr11.68974794.68975088,-0.674092748500572
24 hours,chr6.150336200.150336598,1.1009130674257497
24 hours,chr16.87691458.87692138,-0.5721600980552659
24 hours,chr7.39847351.39847601,1.739003625982058
24 hours,chr3.137165235.137165807,1.1616510104517392
24 hours,chr4.158834276.158834836,1.2234164004737234
24 hours,chr1.12079452.12079874,-0.7487336677378538
24 hours,chr19.38659385.38660313,0.5438857941910662
24 hours,chr1.86825142.86825906,-0.9316399620485776
24 hours,chr10.62517552.62518037,-1.4683612240675068
24 hours,chr1.19440503.19440796,0.6872071821818646
24 hours,chr9.130537338.130537771,-0.05569435941909484
24 hours,chr9.96663584.96663791,0.9109410618677654
24 hours,chr11.57213775.57214884,0.5628678695373708
24 hours,chr1.234515481.234516012,0.9796679651317672
24 hours,chr15.58952543.58953099,1.1406936817270852
24 hours,chr9.71680641.71680908,1.1449673707012136
24 hours,chr1.204078265.204078985,0.48074913600608227
24 hours,chr1.226736780.226738900,0.6090257897825966
24 hours,chr8.115451762.115452391,0.49032750317198937
24 hours,chr8.22860778.22860993,1.1479038780786426
24 hours,chr8.95218031.95218584,0.9197837259031736
24 hours,chr13.110535537.110535944,0.9924189326241147
24 hours,chr6.136077860.136078355,0.6112785874199284
24 hours,chr2.54484700.54485410,1.0551619372346888
24 hours,chr22.44676600.44677309,-0.5320887688495106
24 hours,chr4.177339899.177340259,-1.0849490131443864
24 hours,chr4.182975748.182976152,0.9164485039611057
24 hours,chrX.1452591.1453733,-0.5363483242280225
24 hours,chr1.95627323.95627691,1.2984360982914516
24 hours,chr19.53852699.53853381,0.7842794488709399
24 hours,chr4.158159165.158159588,1.1320257839230776
24 hours,chr5.90644167.90644776,0.5239924162819873
24 hours,chr15.64651451.64651904,-0.7530403996895012
24 hours,chr7.67380938.67381351,0.6277134990382203
24 hours,chr4.15164368.15165156,1.091644967596228
24 hours,chr4.87353587.87353927,-1.1836059528407736
24 hours,chr5.4924589.4925131,1.6479399984534462
24 hours,chr3.120040697.120041376,0.3617432098769377
24 hours,chr12.6114570.6114785,-1.2247499530373838
24 hours,chr10.80421094.80421425,0.8514592954706366
24 hours,chr9.92180775.92181311,1.09340392794438
24 hours,chr8.105779369.105779748,0.5959597178496595
24 hours,chr17.56681615.56682358,0.9956034614426175
24 hours,chr8.129885423.129885678,-0.8224844964673877
24 hours,chr18.48927654.48927975,-0.5053382069990677
24 hours,chr9.135885189.135885398,-0.8754105107304495
24 hours,chr1.222617481.222619332,-0.2056123063368691
24 hours,chr18.7022193.7022850,-0.38128094119405787
24 hours,chr6.40520586.40521118,-0.9800195200458088
24 hours,chr4.95318465.95318998,-1.0374111033796418
24 hours,chr10.53210068.53210499,-1.151112490848293
24 hours,chr1.14113776.14114377,-0.5694087666199974
24 hours,chr22.33908765.33909580,0.7030357339907758
24 hours,chr4.6327199.6327730,-0.47801649483665143
24 hours,chr13.101157270.101157557,-0.7665187562508617
24 hours,chr11.76265761.76266651,0.8759852708733162
24 hours,chr16.85610448.85611059,0.23208714886360804
24 hours,chr2.60544762.60545445,0.307200150790206
24 hours,chr11.17012861.17014224,0.6485142838956648
24 hours,chr10.48497118.48497578,1.050307248002523
24 hours,chr13.76473188.76473825,-0.4996183597771653
24 hours,chr3.14289316.14290237,-0.5719939856923149
24 hours,chr3.13525923.13526575,0.45503156798847155
24 hours,chr4.184715545.184715989,1.0753935678776199
24 hours,chr12.54506236.54506656,-0.5640307429859146
24 hours,chr1.63714064.63714630,1.06417557064568
24 hours,chr10.118078625.118078894,-0.6905282481691142
24 hours,chr3.141275025.141275182,0.6157388854289584
24 hours,chr3.167658747.167658989,-1.5286589906989982
24 hours,chr11.113419516.113419910,-0.9564615249936139
24 hours,chr2.19357622.19359165,0.5052187197248257
24 hours,chr2.160494290.160494627,0.6626313470618923
24 hours,chr2.18677351.18677795,-0.9741331045640557
24 hours,chr14.36967978.36968632,1.080228791769355
24 hours,chr7.5747612.5748141,-1.2415366747456935
24 hours,chr10.75263884.75264193,-1.2756742028860106
24 hours,chrX.136322219.136322578,-0.8943998667533359
24 hours,chrX.55778280.55778881,-0.7553854352042977
24 hours,chr1.189654889.189655239,1.2644345113168571
24 hours,chr13.101919569.101920154,-0.17205608192972255
24 hours,chr22.21455570.21455979,0.7819397456168831
24 hours,chr4.119733431.119733742,1.3110509663107703
24 hours,chr1.116010774.116011303,1.2095032397227086
24 hours,chr7.18573457.18574181,0.9173150843585591
24 hours,chr12.15603112.15604018,-0.9303055659434314
24 hours,chr10.114748364.114749473,-0.34210215108263897
24 hours,chr3.140904624.140904818,-1.5068078506564504
24 hours,chr18.32373931.32374585,0.06684109425586637
24 hours,chr15.76393544.76393987,0.9252573311575145
24 hours,chr11.73169004.73169317,-1.0523861839019581
24 hours,chr19.45063691.45064958,1.2355670673071457
24 hours,chr7.152614923.152615697,-0.9356329865804496
24 hours,chr6.7140677.7141648,-0.25905327278798707
24 hours,chr5.124401929.124402543,0.7590291933600375
24 hours,chr12.25211033.25211765,-0.2804267526773059
24 hours,chr9.126025056.126025522,1.2443482208191432
24 hours,chr7.1812469.1812761,-0.9806320527054673
24 hours,chr13.110187502.110188164,-0.414770694291418
24 hours,chr17.61238490.61238860,-0.6809828351576425
24 hours,chr2.29627344.29627824,1.1698277395679482
24 hours,chr11.95680530.95681068,0.7677087899684023
24 hours,chr1.32276309.32276840,1.1998844593914613
24 hours,chr3.44146236.44146816,-0.8018201313277734
24 hours,chr11.85647538.85648543,-0.35413872206131103
24 hours,chr4.126140021.126140184,-1.1714231802080834
24 hours,chr4.155444715.155445053,-1.082913250096003
24 hours,chr2.145206012.145206774,0.25907280352396933
24 hours,chr13.19996595.19997033,0.5502560359622966
24 hours,chr5.113678878.113679724,-0.6490025691345913
24 hours,chr7.2525764.2526676,0.8505091880522135
24 hours,chr10.921667.922259,0.8350956563871516
24 hours,chr10.29632811.29633701,0.7649727639708179
24 hours,chr16.11016779.11017570,0.29210685668308933
24 hours,chr8.124237846.124238563,0.7846171101926429
24 hours,chr3.32601801.32602046,1.2330358361182259
24 hours,chr12.13241912.13242284,1.1747362237572305
24 hours,chr19.19276398.19276914,-0.4173310109829447
24 hours,chr20.50701073.50701433,0.20439939503163357
24 hours,chr11.15574432.15574845,0.8690013802332024
24 hours,chr9.97528280.97528819,-0.5415157852738717
24 hours,chr8.125686301.125686499,1.4073919231714194
24 hours,chr2.39243552.39244846,1.0114367444770858
24 hours,chr6.112253470.112254647,0.5387066213267659
24 hours,chr1.175125051.175125547,-0.5942802893679682
24 hours,chrX.9562824.9563381,-0.41727010779618956
24 hours,chr2.36538224.36538640,-0.7670303003729249
24 hours,chr10.104690115.104690434,1.5079471861486837
24 hours,chr19.35889867.35890658,0.6285315454570829
24 hours,chr11.130999207.130999422,1.449903832426485
24 hours,chr2.7430354.7431669,0.6846337859237845
24 hours,chr16.19851357.19851901,-0.7328177741200987
24 hours,chr10.132793171.132793932,1.5567501065492528
24 hours,chr14.102984498.102985098,0.6024975190429175
24 hours,chr10.116538565.116538896,1.246534096195762
24 hours,chr2.16225478.16225809,-0.9703314456094616
24 hours,chr9.109345456.109346150,0.47401774076270564
24 hours,chr3.117506066.117506539,-0.7794881776566774
24 hours,chr7.76130540.76130831,-1.2828577407939628
24 hours,chr12.57165024.57165439,1.036934918963214
24 hours,chr2.236660956.236661668,0.8064868519768731
24 hours,chrX.139851690.139852047,1.289318242990126
24 hours,chr1.224458988.224459297,0.5519650373981477
24 hours,chr5.172383153.172383793,0.9841780912472684
24 hours,chr1.169105592.169107600,-0.2714095904799878
24 hours,chr3.147113370.147113631,1.007959644634814
24 hours,chr5.142745264.142745792,-1.2216794517181486
24 hours,chr11.69298471.69298835,0.6926435408308793
24 hours,chr14.47442331.47442840,0.5676779715212503
24 hours,chr4.101750674.101751212,-0.24583652015974405
24 hours,chr3.52238356.52239708,-0.2613352872215824
24 hours,chr1.55123313.55123571,0.9224470886654194
24 hours,chr4.165027760.165028044,1.6310486044550938
24 hours,chr20.31879280.31880373,-0.4990182870530111
24 hours,chr9.133428632.133429075,-0.6345055264174273
24 hours,chr3.97978400.97978767,-1.5306630537688535
24 hours,chr5.41722520.41722790,-1.7226943242109667
24 hours,chr6.139539734.139540332,0.6985385364692749
24 hours,chr19.49149000.49150744,-0.1967501801634901
24 hours,chr1.241308470.241308751,-0.7659061825398882
24 hours,chr10.65358679.65358976,-0.28345190896089206
24 hours,chr11.46801634.46802690,-0.6008926435913686
24 hours,chr5.39519642.39520061,1.6583392964063364
24 hours,chr2.237798305.237799775,1.2883635856111135
24 hours,chr1.66543308.66543873,0.46668545707589404
24 hours,chr11.65381662.65383009,0.38762696566344435
24 hours,chr2.162966990.162967723,-0.8866193953166297
24 hours,chr2.122627323.122627753,1.0122682437029806
24 hours,chr3.75655338.75655956,0.829486720646134
24 hours,chr7.136953347.136954077,0.923941625316482
24 hours,chr19.4036232.4037280,1.7787340307580664
24 hours,chr15.41568365.41568900,-0.6089729840731435
24 hours,chr13.66163390.66163566,-0.8507224885350803
24 hours,chr14.24090456.24090944,-0.15495327145419546
24 hours,chr2.72793803.72794773,0.3218683185439035
24 hours,chr7.39749323.39749644,1.4278764562691861
24 hours,chr22.40728595.40729448,-0.005901454603059353
24 hours,chr4.17529423.17530099,0.6898183710358122
24 hours,chr2.234972960.234973479,0.9516413202191258
24 hours,chr7.116341462.116341800,-0.620342388016671
24 hours,chr1.240498548.240499409,0.7560571932917779
24 hours,chr2.181891436.181892904,-0.24985099247815423
24 hours,chr11.9578678.9578815,1.2976954746378464
24 hours,chr22.39665060.39665761,0.475820915292706
24 hours,chr8.20196809.20198088,-0.28531477945619876
24 hours,chr10.6907923.6908420,-0.5756416742577111
24 hours,chr3.72185988.72186728,0.6623889404403629
24 hours,chr8.127041705.127042315,-0.8556324599130347
24 hours,chr12.121756927.121757132,1.2142664310921063
24 hours,chr2.44167818.44169770,-0.28567163911966986
24 hours,chr19.55634685.55635569,-0.23768655093566915
24 hours,chr4.168678434.168679889,0.5371774571539596
24 hours,chr5.24401746.24402107,0.8741560547811422
24 hours,chr7.6167204.6167660,-0.7289798393732296
24 hours,chr7.5419923.5420359,0.77602123127854306
24 hours,chr4.12231165.12231538,-1.7750892206332494
24 hours,chr2.138267249.138267809,1.179498207693512
24 hours,chr1.229114757.229115280,-0.282025802388716
24 hours,chr20.37223086.37223470,-0.5755290568474578
24 hours,chr14.69605717.69606004,1.0463404738419089
24 hours,chr22.20203753.20204195,-0.8088393099511852
24 hours,chr1.22527193.22527607,0.6688939286463247
24 hours,chr1.15775649.15776082,1.1823250712592008
24 hours,chr4.110104810.110105141,-0.7630586616308299
24 hours,chr21.37380550.37380923,1.1693042562724936
24 hours,chr8.130141908.130142328,1.208539203393813
24 hours,chr18.36594720.36595152,-1.0952238613715588
24 hours,chr15.43775477.43775871,-0.64462599868863
24 hours,chr1.32997313.32997938,1.0442204898602294
24 hours,chr11.117914066.117914907,0.3505679298781934
24 hours,chr4.2298117.2298833,0.6996299505838827
24 hours,chr2.103143000.103143359,-0.627024254565699
24 hours,chr2.88601497.88601643,-0.9158446340874483
24 hours,chr11.67372735.67374568,0.548315340165034
24 hours,chrX.39836783.39837284,0.6202787014547186
24 hours,chr4.168218683.168218983,1.374753447477647
24 hours,chr21.41419940.41420881,0.504118068209483
24 hours,chr15.45631402.45631790,1.2638239362320702
24 hours,chr1.27428082.27429180,-0.6294502943674902
24 hours,chr13.42747428.42747914,1.0424164344163462
24 hours,chr19.46077111.46077865,-0.46638246714565446
24 hours,chr13.39765923.39766229,-0.5590039267346804
24 hours,chr4.113593668.113594287,1.0246286279648498
24 hours,chr11.27698882.27701373,0.5153581207611877
24 hours,chr6.80969481.80969970,1.3702237422540025
24 hours,chr6.137728665.137729411,0.13279449454184444
24 hours,chr12.45259703.45260363,0.7905668513008001
24 hours,chr9.127417956.127418589,-0.7721636958902596
24 hours,chr7.43838601.43839323,-0.27501801986895646
24 hours,chr1.21370636.21370975,-0.7387084972903246
24 hours,chr3.33025756.33027446,0.593113747753389
24 hours,chr12.1662776.1663388,-0.6124036273847893
24 hours,chr19.57338755.57339395,-0.70679861397556
24 hours,chr11.33779655.33780449,-0.649625556493401
24 hours,chr6.54273239.54274057,-0.7678326939852327
24 hours,chr1.12451201.12451682,-1.3527411160308778
24 hours,chr7.150799659.150801103,0.6853314834930506
24 hours,chr14.55201181.55201656,-1.3403849798759706
24 hours,chr14.54509461.54510695,-0.20684800511973744
24 hours,chr6.145756200.145756594,0.6758191745513624
24 hours,chr10.12909352.12910084,0.32402039107586633
24 hours,chr7.119482217.119482449,-1.1439960201394501
24 hours,chr6.118190516.118190749,0.8552333578845724
24 hours,chr11.10906532.10906726,-0.7074683481134465
24 hours,chrX.115649465.115650030,-0.736287496515533
24 hours,chr1.201538553.201539653,-0.2934988789133337
24 hours,chr12.5220168.5220404,-1.4316572499929676
24 hours,chr6.42199466.42199804,0.8533654780545998
24 hours,chr10.30058259.30060191,0.25745077088481594
24 hours,chr20.34190629.34191062,-0.43467532996366787
24 hours,chr2.43612430.43612954,-0.438237699612785
24 hours,chr3.176693310.176693738,-0.5888996134334852
24 hours,chr7.88546661.88547175,-0.4303192304648331
24 hours,chr11.82732859.82734250,0.6540226439573162
24 hours,chr2.192953230.192953430,1.5283498722307751
24 hours,chr16.1991931.1992770,-0.42294788111668646
24 hours,chr2.205760215.205760511,-0.7992512381802854
24 hours,chr12.25798063.25798364,-1.1529946893653316
24 hours,chr12.23238007.23238778,-0.8577471945038799
24 hours,chr11.31787104.31787662,-0.9667980915783874
24 hours,chr1.170623237.170623539,0.8495728374962394
24 hours,chr18.21507787.21508050,-1.0684108378678225
24 hours,chr1.88910360.88910772,0.8199659382894141
24 hours,chr4.84167682.84167841,-1.2129107566904689
24 hours,chr5.134874027.134875495,0.32708493527869287
24 hours,chr13.29548819.29549141,0.8909823448148074
24 hours,chr1.70874886.70875228,1.569489650553512
24 hours,chr5.179475299.179475646,-1.2110665731661296
24 hours,chr16.67294852.67295117,-1.2354269392987245
24 hours,chr1.202200264.202200552,1.2660021635358905
24 hours,chr1.182255201.182256037,-1.3261635188102556
24 hours,chr13.113020819.113021299,1.0435157369739936
24 hours,chr16.69476953.69477462,0.7621350421763509
24 hours,chr1.92408796.92409227,-0.1507043631150744
24 hours,chr13.44309800.44310774,-1.0034562723105607
24 hours,chr1.241558921.241559315,0.98648024749921
24 hours,chr11.115931114.115931420,-1.0682180293038173
24 hours,chr1.14649430.14649785,-0.841065042442215
24 hours,chr1.17439034.17440183,0.434363402528545
24 hours,chr15.83764147.83764618,0.726627599017396
24 hours,chr1.168135659.168137711,0.5776197430407359
24 hours,chr15.62874893.62875856,-0.7888132509636305
24 hours,chr9.126804707.126806261,0.37614342290999225
24 hours,chr3.109731707.109732379,-0.25470269575064397
24 hours,chr13.32829703.32830350,0.8765444440708869
24 hours,chr9.114340196.114340422,-0.6882067408005974
24 hours,chr14.26863713.26864052,0.9785850549676125
24 hours,chr3.21449812.21450138,-0.767680627993323
24 hours,chr4.150001879.150002134,1.3578765483886193
24 hours,chr13.35614581.35615175,0.6044600687485142
24 hours,chr9.117773023.117773277,1.308643359416384
