time,peak,med_3h_lfc
3 hours,chr1.5551482.5551970,-0.8175781818570927
3 hours,chr5.54403055.54403529,0.3562111704744195
3 hours,chr2.106137902.106138540,-0.44757045915960036
3 hours,chr4.100428033.100428429,0.7310327369808856
3 hours,chrX.93439179.93440034,0.17280719975853098
3 hours,chr7.30276149.30276618,-0.5050494661720545
3 hours,chr17.28173109.28173586,-1.1143758478196188
3 hours,chr4.185809591.185810165,0.16027901077599815
3 hours,chr10.1003974.1004754,0.1942913788837295
3 hours,chr3.45536317.45536859,-0.14531833465538657
3 hours,chr4.8319760.8320309,-0.17511454005633986
3 hours,chr1.76053008.76053407,-0.5610169911188406
3 hours,chr6.17081367.17082464,0.4363501075499163
3 hours,chr5.32044759.32045510,-0.20241550720111667
3 hours,chr5.153480516.153480794,-0.4731790874952917
3 hours,chr6.79453328.79453984,-0.6389820182546039
3 hours,chr16.30941695.30942435,-0.2561730295852205
3 hours,chr12.43291641.43291785,-0.7288857804270803
3 hours,chr3.118987070.118987923,-0.03752019372237747
3 hours,chr6.7058210.7058885,-0.06331851016643508
3 hours,chr1.9257606.9258245,0.1326929187529371
3 hours,chr10.44065306.44065597,-0.6046672772854977
3 hours,chrX.9349746.9350338,0.5753473722528246
3 hours,chr22.40204326.40204773,-0.25651792544243346
3 hours,chr8.40322842.40323601,-0.5970923215304142
3 hours,chr14.73116102.73116563,-0.5145725955252737
3 hours,chr13.21688164.21688388,0.8754237908156335
3 hours,chr21.39576504.39577037,-0.20803303602377543
3 hours,chr9.37862439.37862994,-0.012704313376932674
3 hours,chr8.38029894.38031987,-0.14728538261444601
3 hours,chr21.41766926.41767271,-0.43498067495870507
3 hours,chr10.132606916.132607629,-0.2844362726085219
3 hours,chr4.108493046.108493316,-0.5937197870710962
3 hours,chr2.12277489.12277931,0.531543339991106
3 hours,chr18.78313258.78314019,-0.25835484306158607
3 hours,chr16.10239642.10239990,-0.5907329627504722
3 hours,chr4.84199065.84200018,-0.4283216085673114
3 hours,chr5.142356709.142357902,-0.19382681780359334
3 hours,chr1.111359985.111360537,0.4550201909646303
3 hours,chr2.46298309.46299298,0.39087829878454583
3 hours,chr7.107175341.107175948,0.8623193381621486
3 hours,chr4.40908486.40909876,0.07002598114402803
3 hours,chr11.450040.450875,-0.05322310661389462
3 hours,chr6.36396182.36396874,-0.6116808042788517
3 hours,chr2.44886502.44886882,-0.32998008722012395
3 hours,chr11.17972853.17973482,-0.19857766806225507
3 hours,chr8.108082269.108083864,0.19980822752038785
3 hours,chr15.68034179.68034511,-0.39419387324662303
3 hours,chr20.10433399.10435466,0.19199200562611551
3 hours,chr18.36622483.36623217,-0.4870434966699382
3 hours,chr7.41404842.41405150,-0.43965105355082434
3 hours,chr7.44749099.44749617,0.2748082397443885
3 hours,chr6.137416660.137417158,-0.4595621261928471
3 hours,chr15.78034863.78036223,0.016995268326608137
3 hours,chr5.140823387.140824072,0.2401392570626133
3 hours,chr9.42851995.42852537,0.7158271428706052
3 hours,chr6.41591654.41592462,0.18845581009459123
3 hours,chr11.61827330.61829348,0.1581678091387806
3 hours,chr1.6497198.6497898,-0.044012702374876866
3 hours,chr3.112097467.112097955,-0.10136042341439255
3 hours,chr19.5436187.5436354,-0.6504116283918948
3 hours,chr8.117646528.117646750,-0.696944019455729
3 hours,chr10.22869051.22869478,-0.170321810314583
3 hours,chr10.964589.965246,0.3820654271674867
3 hours,chr10.70518761.70519000,-0.6241106512437403
3 hours,chr8.38134142.38134575,-0.4122023986576213
3 hours,chr1.203328864.203329051,-0.3419949637055375
3 hours,chr11.19849375.19849927,-0.02912083731408699
3 hours,chr22.25200160.25200579,0.2718503683696835
3 hours,chr20.43529465.43529944,0.3057309067826378
3 hours,chr12.11576097.11576626,-0.6134926462302145
3 hours,chr7.143287758.143289221,-0.1924611411497441
3 hours,chr17.80468312.80468592,-0.47344154943582417
3 hours,chr9.113523129.113523729,0.5362455268907418
3 hours,chr2.191399181.191399813,0.49024791104758336
3 hours,chr3.76565919.76566399,-0.5779560897133701
3 hours,chr16.66972921.66973359,-0.3899750270941389
3 hours,chr11.46106644.46107052,0.6502654490566486
3 hours,chr13.38697791.38698461,0.3965666755436017
3 hours,chr5.113435728.113436233,-0.6121759542301185
3 hours,chr6.121690870.121691612,0.27751272726332576
3 hours,chr5.136403194.136403522,-0.18952745390480835
3 hours,chr2.240369731.240370616,0.04858397570345918
3 hours,chr20.12976786.12977380,-0.37800852164699095
3 hours,chr3.17091939.17092569,0.2579031705926953
3 hours,chr1.206575159.206575559,-0.5437086325457257
3 hours,chr16.5025241.5025908,0.3186013524110267
3 hours,chr14.98752302.98752639,-0.6199802793250292
3 hours,chr12.93005735.93006683,0.6204571748399408
3 hours,chr8.141083977.141084865,-0.2323400340354289
3 hours,chr8.118139503.118139957,-0.05363501679189442
3 hours,chr9.33623869.33624428,-0.14176623826019252
3 hours,chr12.65897520.65897694,0.800056415742491
3 hours,chr1.240491101.240491517,0.6875459542316691
3 hours,chr2.106108282.106108614,-0.05956696329053779
3 hours,chr13.32938951.32939243,-0.7634383446691345
3 hours,chr8.112889213.112889953,-0.6051781573658079
3 hours,chr20.41696581.41696896,-0.544429667962067
3 hours,chr9.132108450.132109248,-0.3765349208503598
3 hours,chr19.9136387.9136812,-0.36057222342718176
3 hours,chr4.138095389.138095738,-0.3008249192046839
3 hours,chr2.113291103.113291629,0.14630494332474364
3 hours,chr1.151405082.151405629,0.01586022136050458
3 hours,chr5.169650936.169651406,-0.5593011202279606
3 hours,chr9.109001307.109001746,-0.3116804849678064
3 hours,chr4.24809837.24810564,-0.24950037777871414
3 hours,chr14.64986474.64987647,0.2044319071528573
3 hours,chr12.53862604.53863207,0.6004838835739164
3 hours,chr8.140309529.140310402,-0.21383977905314255
3 hours,chr11.117198818.117200128,0.01687858452164459
3 hours,chr5.103090447.103090818,0.15279666838238326
3 hours,chr15.91116345.91116894,0.24120472022918005
3 hours,chr16.9079071.9079255,-0.16235913149975603
3 hours,chr2.144448673.144449438,0.43618539137923495
3 hours,chr10.133378178.133379039,0.1057116577363657
3 hours,chr12.88419036.88419622,-0.42616024944165387
3 hours,chr15.39079337.39080083,0.046570393567969326
3 hours,chr6.13787092.13788100,0.3262795034216881
3 hours,chr4.37754692.37755042,0.5291408399636714
3 hours,chr11.100869294.100869624,-0.5634834130664774
3 hours,chr1.21841241.21841885,0.013562252114734052
3 hours,chrX.86171289.86171837,-0.40893454225943104
3 hours,chr1.166840699.166841362,0.05939379889284524
3 hours,chr17.2940098.2940936,-0.19310110060988328
3 hours,chr15.70036683.70037189,0.20865596690442323
3 hours,chrX.139738626.139738911,-0.2633230033512005
3 hours,chr1.13699515.13701050,-0.09451123193330746
3 hours,chr5.175494323.175495160,-0.37365699241441486
3 hours,chr9.128067184.128068718,-0.15413826098164307
3 hours,chr17.48878028.48878437,-0.39531362878103304
3 hours,chr1.237736575.237737060,-0.5986812452125083
3 hours,chr5.78002492.78003039,-0.24306727791543592
3 hours,chr11.31798801.31799226,-0.3887923480475994
3 hours,chr2.86562564.86563748,0.17567387395666412
3 hours,chr12.77010695.77011202,-0.17571892608872774
3 hours,chr2.65271531.65272160,0.19755281601829133
3 hours,chr8.25475501.25475918,-0.2499253527501899
3 hours,chr13.114234735.114235607,-0.17469695120391915
3 hours,chr7.158569964.158570745,0.02698486910962916
3 hours,chr14.38737708.38737978,-0.16493310436923714
3 hours,chr11.79086587.79086825,0.7057182401717915
3 hours,chr9.89598034.89598411,-0.4963617079741305
3 hours,chr1.63969397.63970271,-0.14230292878955275
3 hours,chr1.12573772.12574290,-0.4800962042964383
3 hours,chr5.41097685.41098067,-0.7367581795674051
3 hours,chr2.132909310.132909865,0.8778802875566742
3 hours,chr12.132766473.132767256,-0.027486602388589798
3 hours,chr2.157492330.157492789,-0.47200354627841934
3 hours,chr2.190179946.190181277,0.306916031174592
3 hours,chr1.203047135.203047958,0.3789662592445877
3 hours,chr5.10387632.10388212,0.39974015276708014
3 hours,chr7.134470993.134471232,-0.1885205855786491
3 hours,chr19.41379740.41380577,-0.19084068008607158
3 hours,chr6.101117447.101117756,-0.6885657889277615
3 hours,chr9.15443697.15444383,0.035772476680082876
3 hours,chr11.114180388.114180721,0.33854615187535675
3 hours,chr12.6110057.6110509,-0.2642118314665334
3 hours,chr1.115115458.115116017,-0.40019696607608557
3 hours,chr7.17624979.17625357,-0.1779593825646968
3 hours,chr13.100837666.100838051,-0.1325594265834802
3 hours,chr10.34906091.34906341,-0.4541718469040615
3 hours,chr4.104394444.104394994,-0.3342339676446736
3 hours,chr12.108701653.108702456,-0.27849483909569406
3 hours,chr17.51665281.51665617,-0.8217014638058662
3 hours,chr10.36669750.36670233,-0.3556989085936634
3 hours,chr19.16714680.16715147,0.4373681588328332
3 hours,chr1.65075329.65075864,0.24293658003976804
3 hours,chr5.169173383.169173849,-0.2421440945977742
3 hours,chr3.35959940.35960107,0.10561826816968128
3 hours,chr2.44778244.44778515,-0.7418910118557653
3 hours,chr17.82022454.82023889,-0.11385276652014475
3 hours,chr7.107105434.107106137,0.20608082259966642
3 hours,chr1.100049468.100049780,0.10481735511354703
3 hours,chr5.126849191.126849565,-0.20436086068817
3 hours,chr4.87822883.87823298,-0.5755379183717642
3 hours,chr15.48449812.48450070,-0.7319847817618506
3 hours,chr10.5071223.5072125,-0.13048532718910621
3 hours,chr1.188904233.188904666,-0.7621606530707344
3 hours,chr4.186202586.186203546,-0.0692195561677369
3 hours,chr10.82440504.82441005,0.9783734204135361
3 hours,chr9.127417956.127418589,0.2978330074693645
3 hours,chr8.112761815.112762233,-1.029128120204305
3 hours,chr9.137672938.137675138,-0.12449379555601858
3 hours,chr10.35550211.35550649,0.7918869342669306
3 hours,chr10.86363005.86363744,-0.07373376276379329
3 hours,chr5.160311589.160313121,0.09452898392257136
3 hours,chr14.48771530.48772408,0.35490184341472863
3 hours,chr4.20430641.20430919,0.8267018085626254
3 hours,chr4.134046101.134046704,-0.17444491767843684
3 hours,chr1.185453788.185454345,0.7665478960479362
3 hours,chr13.72694281.72694729,-0.09844804331793822
3 hours,chr13.48121648.48122181,-0.11979836595826043
3 hours,chr9.123338854.123340458,-0.14046963831579617
3 hours,chr16.78472037.78472556,-0.7190933185935124
3 hours,chr15.59919236.59919927,-0.13829901527435284
3 hours,chr19.50329014.50329890,-0.1623803887488977
3 hours,chr22.28139858.28140494,-0.44199901003041897
3 hours,chr9.83271622.83272171,-0.347894175285123
3 hours,chr10.108358859.108359201,-0.5203330999735247
3 hours,chr5.76838427.76839287,0.27400219738664955
3 hours,chr8.111992437.111992730,-0.988228168437176
3 hours,chr16.4013291.4013778,0.5625338960864452
3 hours,chr18.11040947.11041215,-0.34737315557304405
3 hours,chr17.51604343.51604883,-0.06348070010308682
3 hours,chr3.161038674.161039147,-0.40680010540319667
3 hours,chr7.82810749.82811098,0.6683683280415385
3 hours,chr2.45882667.45883165,0.1485528361122479
3 hours,chr1.111729766.111730190,-0.4668146942384318
3 hours,chr12.119370013.119370631,0.5044611842897448
3 hours,chr1.52054720.52056970,0.16022956082605866
3 hours,chr3.195141073.195141637,-0.2811589841992266
3 hours,chr11.133136299.133136718,-0.16278916680128575
3 hours,chr20.31951514.31952268,0.0040843552530285265
3 hours,chr17.64554383.64554603,-0.6778973164352116
3 hours,chr8.125602625.125602889,0.516271123302513
3 hours,chr17.49557520.49557728,-0.14994414785576016
3 hours,chr1.76154058.76154763,0.32851448947586626
3 hours,chr7.138468684.138469031,0.12220896165569917
3 hours,chr1.75502845.75503898,-0.416433061936895
3 hours,chr14.52010326.52011092,-0.393591079066931
3 hours,chr19.1746497.1747278,0.3208013090431905
3 hours,chr8.25916782.25917068,-0.8324938786376643
3 hours,chr3.117798037.117798441,-0.4256029280395619
3 hours,chr17.44040047.44040867,0.02365885667748846
3 hours,chr6.34073322.34073946,0.6818010766340985
3 hours,chr1.43008314.43009000,-0.3214916447123224
3 hours,chr4.10554752.10555021,-0.7834589577730513
3 hours,chr1.173241431.173242361,-0.02500137542128167
3 hours,chr3.125046074.125046297,-0.40172388788217117
3 hours,chr14.54488400.54489563,0.23597786545422395
3 hours,chr3.112327361.112327689,-0.26026592221594536
3 hours,chr14.29930361.29930568,0.15300043588447654
3 hours,chr9.137453777.137454059,-0.4858604363281187
3 hours,chr6.75386144.75386747,-0.125598838551096
3 hours,chr5.141914198.141914595,0.016383485710496748
3 hours,chr3.156535154.156535863,-0.10274893258143702
3 hours,chr1.172654653.172654839,-0.22166497034931765
3 hours,chr5.174837871.174838360,-0.5007462936460373
3 hours,chr1.15502582.15502925,0.5957510158809092
3 hours,chr18.36655015.36655599,-0.011244835296033706
3 hours,chr1.112867016.112867353,-0.433225554115945
3 hours,chr7.103895953.103896226,-0.2009153445239351
3 hours,chr3.71185888.71186434,-0.3864867029379945
3 hours,chr8.102918782.102919434,0.3740364328330221
3 hours,chr3.49973231.49973932,-0.31733806001086573
3 hours,chr11.130159614.130160541,0.1378125847834022
3 hours,chrX.70087745.70088426,-0.1993857098728593
3 hours,chr2.236142804.236143417,0.2940974284794915
3 hours,chr5.102554137.102554626,0.8312186434978635
3 hours,chr13.110323074.110323554,-0.41004654882594926
3 hours,chr2.31947854.31948228,-0.044187552013867495
3 hours,chr2.42768099.42768672,0.15428067225069375
3 hours,chr14.24678827.24679836,-0.10576292521435038
3 hours,chr5.126369949.126370637,-0.08195519882473334
3 hours,chr15.84883366.84884345,-0.08552500495572168
3 hours,chr5.102799159.102799762,0.15499834215996766
3 hours,chr1.18109910.18110628,-0.31510027837152443
3 hours,chr8.102814664.102814921,-0.2800805659593024
3 hours,chr3.17579749.17580017,-0.6431406618823694
3 hours,chr5.173251705.173252038,0.28569616104459616
3 hours,chr15.63121464.63122772,0.19918493204498322
3 hours,chr21.29712928.29713157,-0.449977767397695
3 hours,chr12.47768357.47769034,0.33260952389802023
3 hours,chr11.48052122.48052962,-0.12958524572826535
3 hours,chr12.106975995.106976884,0.45043464263518107
3 hours,chr12.120352167.120352392,-0.14120469041861916
3 hours,chr10.86888602.86889383,-0.4636399401857434
3 hours,chr11.115193834.115194432,-0.18207754169610801
3 hours,chr19.7858513.7858680,0.36651892881901454
3 hours,chr11.118058837.118059325,0.1913159213076197
3 hours,chr8.129515474.129516256,0.27385335064407323
3 hours,chrX.39730279.39731245,0.2088810719227152
3 hours,chr4.48832741.48833005,0.6856481801188192
3 hours,chr11.100731519.100732002,-0.5868105958850987
3 hours,chr7.47651404.47651979,0.6252184049837854
3 hours,chr16.47617673.47618392,-0.12717958019654863
3 hours,chr7.101538612.101539300,-0.18831102111595888
3 hours,chr7.151854259.151854968,0.0028242070885888815
3 hours,chr17.77205543.77205983,-0.3101715259164455
3 hours,chr8.17850857.17851538,-0.10649319677988167
3 hours,chr20.53706456.53707131,0.20093552615872845
3 hours,chr4.91830823.91831286,-0.10151097124084585
3 hours,chr12.132181148.132181825,-0.544946857935253
3 hours,chr16.81223254.81223936,0.31740760230402687
3 hours,chr11.75349520.75349847,0.5059115202006459
3 hours,chr1.7667444.7668008,0.2010748559619726
3 hours,chr22.35631729.35631845,0.06147859826970059
3 hours,chr10.129568705.129569191,-0.4154748595547413
3 hours,chr11.66172222.66172583,0.5426421174722493
3 hours,chr1.151611274.151613553,0.06558742682766372
3 hours,chr1.223363034.223365398,0.018036492473173737
3 hours,chr3.49607391.49607610,0.49802740973145865
3 hours,chr13.105436953.105437475,-0.4939315742161676
3 hours,chr1.232355183.232356052,0.3140957384038243
3 hours,chr15.82644036.82644316,-0.35940910235184154
3 hours,chr10.29712105.29712646,-0.35746984343415544
3 hours,chr10.110852182.110852763,0.38183355086913773
3 hours,chr16.69503308.69503526,0.12658277539768004
3 hours,chr5.3056916.3057317,-0.5072364455975171
3 hours,chr22.41531596.41532096,-0.37922910722838576
3 hours,chr13.110216108.110217225,0.32478164919062014
3 hours,chr3.13025078.13025465,-0.35079621970792574
3 hours,chr6.80197578.80198135,0.2089154590723722
3 hours,chr1.62751197.62751642,0.21799241548406845
3 hours,chr22.29813578.29814352,-0.24768100431039453
3 hours,chr11.126086374.126086695,-0.7684789298986104
3 hours,chr3.171407757.171408065,-0.6546389903517835
3 hours,chr13.107873925.107874378,0.48663577476749076
3 hours,chr20.38452771.38453213,0.4637893921341687
3 hours,chr2.19038603.19038897,-0.5643728008544361
3 hours,chr5.10319343.10319788,-0.03618429609533658
3 hours,chr16.70454062.70455031,0.05293251515113706
3 hours,chr9.69085855.69086484,-0.23189994469578856
3 hours,chr21.27269765.27270113,-0.7198691758110923
3 hours,chr3.193649445.193649771,0.7772050862559303
3 hours,chr5.111739242.111739659,-0.5871110475405322
3 hours,chr12.113555268.113555565,0.9034097573884091
3 hours,chrX.729754.730219,-0.023271748279874133
3 hours,chr11.2888446.2888641,0.036665071258621174
3 hours,chr10.5861159.5862012,0.0982412699931734
3 hours,chr18.44920620.44920977,-0.9165315020783913
3 hours,chr6.139010578.139011099,-0.43680707353596704
3 hours,chr5.122145935.122146280,0.29700236164825
3 hours,chr3.48934280.48934811,-0.4575405964383521
3 hours,chr1.177937894.177938286,-0.65330332698644
3 hours,chr7.151725715.151726175,-0.3752021659012228
3 hours,chr1.33971273.33971809,0.060829056631470646
3 hours,chr8.109737656.109737993,-0.35001211581939806
3 hours,chr13.44617722.44617970,-0.5021063978426624
3 hours,chr13.94310132.94310944,0.29303959445857775
3 hours,chr1.54965640.54966330,-0.5289140236304106
3 hours,chr3.73529366.73530276,0.26691882039409864
3 hours,chr16.46917050.46917256,-0.24755784606626513
3 hours,chr19.48169938.48170885,-0.11038019594627801
3 hours,chr13.29077474.29077743,0.20760771397124128
3 hours,chr2.175148195.175148882,0.16799634298771782
3 hours,chr2.73921039.73921528,-0.4337742191873074
3 hours,chr6.56291242.56291947,0.10122602041341322
3 hours,chr2.23426373.23426862,-0.1304572510427544
3 hours,chr1.154808158.154808832,-0.47270149851653764
3 hours,chr4.110163258.110164514,-0.14666065418429142
3 hours,chr15.59828428.59829021,0.8363741249087792
3 hours,chr15.42890244.42891012,0.2783530198796482
3 hours,chr5.133285586.133285930,-0.5470246239223266
3 hours,chr2.42835968.42836424,0.23105979857053516
3 hours,chr18.6504876.6505098,-0.7241447027002424
3 hours,chr5.115575418.115576145,0.5045605926043462
3 hours,chrX.76350692.76351260,-0.5535283103030809
3 hours,chr12.53053499.53054650,-0.14240121427811214
3 hours,chr7.3980038.3980608,-0.6782941950710326
3 hours,chr12.100926631.100927126,-0.04376359157577481
3 hours,chr9.83230774.83231515,-0.40703062597749406
3 hours,chr7.135672616.135673727,-0.3840831794208832
3 hours,chr13.51935531.51936259,0.2926629948906252
3 hours,chr2.213065985.213066514,-0.2113308923196775
3 hours,chr8.90082584.90083092,-0.26144003928317394
3 hours,chr11.130435659.130436476,0.09615971501274778
3 hours,chr13.30752166.30752855,0.4427436990890059
3 hours,chr1.218585517.218586426,-0.048804076441763655
3 hours,chr9.133115723.133116009,0.5664215243376216
3 hours,chrX.133849647.133849980,-0.2442862282468676
3 hours,chr17.73785556.73785936,-0.4539644502993031
3 hours,chr11.12066022.12067686,0.21959833330782885
3 hours,chr20.20465207.20465625,0.6164121923079695
3 hours,chr20.16243529.16243866,0.23332951292178783
3 hours,chr9.4792253.4793749,0.1411748979103047
3 hours,chr2.10634436.10634951,-0.5094949556305182
3 hours,chr2.105843823.105844297,0.7208028432750315
3 hours,chr9.132283796.132284247,0.43338989192160504
3 hours,chr3.21390239.21390483,-0.5091515439152843
3 hours,chr2.152200290.152201127,-0.17082688700775028
3 hours,chr20.58804500.58805217,-0.0436680324704124
3 hours,chr2.152542885.152543503,-0.23215726903195444
3 hours,chr5.140220409.140220760,-0.45300488719172693
3 hours,chr5.38500754.38501150,0.536186603914466
3 hours,chr15.64045931.64047002,0.1367960911667594
3 hours,chr11.92822235.92822871,-0.5340830637005868
3 hours,chr2.239275986.239276830,0.09800009951941191
3 hours,chr6.103536928.103537359,-0.5699719412110167
3 hours,chr9.129451304.129451586,0.32341867535782687
3 hours,chrX.118212491.118213000,-0.7919450386789574
3 hours,chr11.43837897.43838369,-0.14844603335124407
3 hours,chr1.119659708.119660032,-0.5169174242668106
3 hours,chr1.27725441.27726663,-0.177293136725436
3 hours,chr20.32067359.32067811,-0.3969493928123591
3 hours,chr9.96554878.96555530,0.337304494761121
3 hours,chr9.31243329.31244084,-0.1341865867038331
3 hours,chr9.97625434.97625899,-0.5990030720464463
3 hours,chr9.92114915.92115763,0.1629165751677739
3 hours,chr17.72646124.72646459,-0.48850703606062407
3 hours,chr12.111437952.111438160,0.6056394451188415
3 hours,chr2.25236712.25237162,-0.12461193630039391
3 hours,chr15.100614897.100615242,0.5493649152349296
3 hours,chr9.92729228.92729782,0.1987766502916768
3 hours,chr11.9346924.9347519,-0.12325109370063414
3 hours,chr3.174931337.174931817,-0.37295986242557655
3 hours,chr1.151022760.151023366,-0.25468848212655715
3 hours,chr6.111589268.111589714,-0.25173582289550556
3 hours,chr2.30273115.30273794,0.6125513765229555
3 hours,chr10.104766225.104766748,-0.32382189166458586
3 hours,chr12.69068547.69068922,-0.6287496283831863
3 hours,chr7.39507928.39508306,-0.5353090972479034
3 hours,chr1.18217479.18217824,0.3081148311954242
3 hours,chr16.64541661.64542176,0.12486754353867213
3 hours,chr19.46984611.46985214,-0.3565221064640416
3 hours,chr12.51885963.51886227,-0.4199175500863912
3 hours,chr1.147651335.147652001,0.4167682471913907
3 hours,chr22.20010353.20011017,0.5341074143409992
3 hours,chr9.132237651.132237815,0.15127681594307485
3 hours,chr1.10378318.10378842,-0.579215692740032
3 hours,chr16.85303251.85303642,0.4545736260538459
3 hours,chr12.104680177.104680461,-0.2666559762733587
3 hours,chr1.98059761.98059883,0.2978930562481732
3 hours,chr7.25892963.25893267,0.8763182634087979
3 hours,chr2.202161002.202161816,-0.3716401644995253
3 hours,chr20.52118329.52118599,0.6997115913653551
3 hours,chrX.116499625.116500347,-0.1692200811525002
3 hours,chr2.105545819.105545968,0.5209696464975592
3 hours,chr1.242763946.242764457,-0.3229917787096156
3 hours,chr20.51230800.51231230,-0.10122575054113714
3 hours,chr16.87784815.87785430,-0.15061921750936902
3 hours,chr4.11070906.11071393,-0.2635858585759092
3 hours,chr5.129043744.129044251,-0.1962724527939581
3 hours,chr12.19967469.19967845,-0.5668074139189194
3 hours,chr12.106145340.106146372,0.1578810818438816
3 hours,chr20.33917906.33918085,0.14539090097635915
3 hours,chr3.25594047.25594303,-0.5079903172562749
3 hours,chr2.36650052.36650342,-0.3164992213538756
3 hours,chr5.139543299.139543770,-0.3878627833209882
3 hours,chr14.56659477.56660405,-0.17545024911206364
3 hours,chr16.55478838.55479874,0.34740991764978757
3 hours,chr10.10222186.10223012,-0.1648492102291388
3 hours,chr19.6108826.6109110,0.5176129076546578
3 hours,chr11.109859204.109859920,-0.3201203060682065
3 hours,chr9.128328806.128329288,-0.2784540525419227
3 hours,chr7.2659864.2660273,0.6886000596389008
3 hours,chr1.225517274.225518048,0.3287472776877933
3 hours,chr7.151491701.151492266,-0.39856096078839487
3 hours,chr4.119034221.119034842,0.3246471940408022
3 hours,chr17.18213743.18214158,-0.4549992958648562
3 hours,chr12.46530266.46530903,-0.3327876297910004
3 hours,chr1.8373542.8374304,-0.048332610132528764
3 hours,chr15.98779476.98780068,0.2109197959802689
3 hours,chr16.46398823.46399066,-0.5616195003576956
3 hours,chrX.23012125.23012868,-0.2932163918617574
3 hours,chr11.112582009.112582375,0.46892663260106726
3 hours,chr6.89609905.89610386,0.2469152080199042
3 hours,chr8.123486317.123487429,-0.43992944132932665
3 hours,chr12.15688534.15689167,0.14447498779724222
3 hours,chr13.45402605.45403267,-0.46115217765032157
3 hours,chr3.58568685.58568974,-0.11004287158752057
3 hours,chr5.10601199.10602242,-0.16384414330805486
3 hours,chr7.116836046.116836451,-0.44181664786932373
3 hours,chr20.46746958.46747422,-0.24911180320486404
3 hours,chr17.51428631.51428964,-0.47482986364945146
3 hours,chr4.4717795.4718006,-0.6996540483962336
3 hours,chr1.46487744.46488010,-0.37666859696916055
3 hours,chr12.57444778.57445168,-0.5313516638981162
3 hours,chr3.111543095.111543439,-0.35841697530658745
3 hours,chr4.78298693.78299259,0.508920665620697
3 hours,chr11.83125662.83125983,-0.8977034989863669
3 hours,chr8.58034370.58034989,0.0039804646962227075
3 hours,chr5.81393766.81394643,0.07363630982998748
3 hours,chr1.59885181.59886526,0.31689334110554856
3 hours,chr20.53369654.53370313,-0.39282222042733617
3 hours,chr4.154677441.154677730,-0.6903293257887252
3 hours,chr1.209590562.209590745,-0.34508888223054046
3 hours,chr4.58809483.58809877,0.6476663426002298
3 hours,chr18.45738795.45739111,-0.4210906570592896
3 hours,chr4.182640806.182641250,-0.490573348656131
3 hours,chr3.56878068.56878428,-0.5937693081977058
3 hours,chr2.4556057.4556474,-0.8093130228225995
3 hours,chr1.89938068.89938751,-0.17079726727350175
3 hours,chr7.44379442.44379580,-0.04920996759739926
3 hours,chr8.73552114.73552464,-0.10945814657619299
3 hours,chr6.129390841.129391215,-0.752681666678602
3 hours,chr3.155594785.155595190,-0.6252290264879612
3 hours,chr2.190862562.190862988,-0.18456488644663915
3 hours,chr19.4598033.4598633,-0.03859435179164228
3 hours,chr7.26614526.26614919,-0.6380838550982776
3 hours,chr3.134363485.134364874,-0.15763991292467505
3 hours,chr6.123944146.123944902,0.3825838975836344
3 hours,chr19.4204528.4205113,-0.40652241670515243
3 hours,chr1.36609173.36609687,0.34336145306250465
3 hours,chr1.202969075.202969234,-0.37797117241632416
3 hours,chr13.20332234.20333316,-0.2077126464453647
3 hours,chr9.137680933.137681246,-0.40340672206124706
3 hours,chr7.43766569.43766864,-0.43839957201354507
3 hours,chr12.28941306.28941977,0.7643460134703681
3 hours,chr1.155479250.155479591,-0.39348049389726963
3 hours,chr18.42917045.42917735,-0.12113506963943022
3 hours,chr5.177265519.177266096,0.4242525461082955
3 hours,chr13.30002492.30002925,-0.774208553673295
3 hours,chr6.148534197.148535040,-0.11951642184681166
3 hours,chr13.26872689.26873429,0.134366463702283
3 hours,chr7.124568863.124569338,0.46320188896691183
3 hours,chrX.113920681.113921194,-0.4100386775777982
3 hours,chr14.84560431.84561067,0.25120254573419
3 hours,chr10.61901614.61901733,0.319763788100343
3 hours,chr12.46659282.46659894,-0.5260351622163868
3 hours,chr15.52163163.52163912,0.3193303699377832
3 hours,chr3.156030934.156031157,-0.6412530635315045
3 hours,chr1.25772912.25773197,0.9001145796423015
3 hours,chr16.381940.382583,-0.31373728481350005
3 hours,chr3.184220494.184220769,-0.06875461230465843
3 hours,chr10.48658364.48658688,-0.002695188165390494
3 hours,chr6.39530068.39530741,0.36412802584313986
3 hours,chr17.76336840.76337279,-1.1923190167121585
3 hours,chr8.127239404.127239993,-0.4649910242625218
3 hours,chr4.6257312.6257771,-0.6094604320596966
3 hours,chr8.41308078.41309712,0.027702666797163822
3 hours,chr1.200226076.200226480,-0.537313635293059
3 hours,chr2.172333195.172333540,-0.3192739055433518
3 hours,chr8.52089080.52089409,0.5758973258223891
3 hours,chr1.98367423.98368137,-0.49359368663934955
3 hours,chr1.101420574.101420889,-0.13804965470582337
3 hours,chr1.64725538.64725874,-0.6762974398764714
3 hours,chr10.72068751.72069379,-0.4047850843313867
3 hours,chr16.5056273.5056685,0.2056070461813686
3 hours,chr1.28456149.28456850,0.24795602412904283
3 hours,chr4.184596772.184597151,-0.3079133837970879
3 hours,chr17.50882732.50883061,-0.21736269129548513
3 hours,chr20.988366.988669,-0.1746250511537492
3 hours,chr12.54000243.54000678,-0.5914244560631414
3 hours,chr2.1721675.1722113,0.30460038278261337
3 hours,chr11.112292733.112293335,0.5086125981497494
